date,value,is_partial,keyword,geo,source
2023-12-17,40,False,interest rates,US,Google Trends
2023-12-24,35,False,interest rates,US,Google Trends
2023-12-31,41,False,interest rates,US,Google Trends
2024-01-07,37,False,interest rates,US,Google Trends
2024-01-14,35,False,interest rates,US,Google Trends
2024-01-21,38,False,interest rates,US,Google Trends
2024-01-28,43,False,interest rates,US,Google Trends
2024-02-04,37,False,interest rates,US,Google Trends
2024-02-11,37,False,interest rates,US,Google Trends
2024-02-18,39,False,interest rates,US,Google Trends
2024-02-25,39,False,interest rates,US,Google Trends
2024-03-03,42,False,interest rates,US,Google Trends
2024-03-10,37,False,interest rates,US,Google Trends
2024-03-17,44,False,interest rates,US,Google Trends
2024-03-24,36,False,interest rates,US,Google Trends
2024-03-31,40,False,interest rates,US,Google Trends
2024-04-07,40,False,interest rates,US,Google Trends
2024-04-14,41,False,interest rates,US,Google Trends
2024-04-21,38,False,interest rates,US,Google Trends
2024-04-28,43,False,interest rates,US,Google Trends
2024-05-05,37,False,interest rates,US,Google Trends
2024-05-12,35,False,interest rates,US,Google Trends
2024-05-19,33,False,interest rates,US,Google Trends
2024-05-26,30,False,interest rates,US,Google Trends
2024-06-02,35,False,interest rates,US,Google Trends
2024-06-09,38,False,interest rates,US,Google Trends
2024-06-16,31,False,interest rates,US,Google Trends
2024-06-23,30,False,interest rates,US,Google Trends
2024-06-30,31,False,interest rates,US,Google Trends
2024-07-07,34,False,interest rates,US,Google Trends
2024-07-14,35,False,interest rates,US,Google Trends
2024-07-21,34,False,interest rates,US,Google Trends
2024-07-28,41,False,interest rates,US,Google Trends
2024-08-04,52,False,interest rates,US,Google Trends
2024-08-11,40,False,interest rates,US,Google Trends
2024-08-18,41,False,interest rates,US,Google Trends
2024-08-25,39,False,interest rates,US,Google Trends
2024-09-01,38,False,interest rates,US,Google Trends
2024-09-08,43,False,interest rates,US,Google Trends
2024-09-15,100,False,interest rates,US,Google Trends
2024-09-22,42,False,interest rates,US,Google Trends
2024-09-29,36,False,interest rates,US,Google Trends
2024-10-06,32,False,interest rates,US,Google Trends
2024-10-13,32,False,interest rates,US,Google Trends
2024-10-20,32,False,interest rates,US,Google Trends
2024-10-27,34,False,interest rates,US,Google Trends
2024-11-03,58,False,interest rates,US,Google Trends
2024-11-10,42,False,interest rates,US,Google Trends
2024-11-17,35,False,interest rates,US,Google Trends
2024-11-24,27,False,interest rates,US,Google Trends
2024-12-01,35,False,interest rates,US,Google Trends
2024-12-08,33,False,interest rates,US,Google Trends
2024-12-15,44,False,interest rates,US,Google Trends
2024-12-22,26,False,interest rates,US,Google Trends
2024-12-29,30,False,interest rates,US,Google Trends
2025-01-05,31,False,interest rates,US,Google Trends
2025-01-12,36,False,interest rates,US,Google Trends
2025-01-19,37,False,interest rates,US,Google Trends
2025-01-26,43,False,interest rates,US,Google Trends
2025-02-02,36,False,interest rates,US,Google Trends
2025-02-09,35,False,interest rates,US,Google Trends
2025-02-16,36,False,interest rates,US,Google Trends
2025-02-23,37,False,interest rates,US,Google Trends
2025-03-02,55,False,interest rates,US,Google Trends
2025-03-09,44,False,interest rates,US,Google Trends
2025-03-16,43,False,interest rates,US,Google Trends
2025-03-23,34,False,interest rates,US,Google Trends
2025-03-30,43,False,interest rates,US,Google Trends
2025-04-06,49,False,interest rates,US,Google Trends
2025-04-13,38,False,interest rates,US,Google Trends
2025-04-20,36,False,interest rates,US,Google Trends
2025-04-27,35,False,interest rates,US,Google Trends
2025-05-04,38,False,interest rates,US,Google Trends
2025-05-11,32,False,interest rates,US,Google Trends
2025-05-18,29,False,interest rates,US,Google Trends
2025-05-25,28,False,interest rates,US,Google Trends
2025-06-01,31,False,interest rates,US,Google Trends
2025-06-08,29,False,interest rates,US,Google Trends
2025-06-15,34,True,interest rates,US,Google Trends
2023-01-01,52,False,oil prices,US,Google Trends
2023-01-08,45,False,oil prices,US,Google Trends
2023-01-15,45,False,oil prices,US,Google Trends
2023-01-22,49,False,oil prices,US,Google Trends
2023-01-29,52,False,oil prices,US,Google Trends
2023-02-05,45,False,oil prices,US,Google Trends
2023-02-12,42,False,oil prices,US,Google Trends
2023-02-19,42,False,oil prices,US,Google Trends
2023-02-26,41,False,oil prices,US,Google Trends
2023-03-05,43,False,oil prices,US,Google Trends
2023-03-12,53,False,oil prices,US,Google Trends
2023-03-19,48,False,oil prices,US,Google Trends
2023-03-26,44,False,oil prices,US,Google Trends
2023-04-02,76,False,oil prices,US,Google Trends
2023-04-09,43,False,oil prices,US,Google Trends
2023-04-16,40,False,oil prices,US,Google Trends
2023-04-23,41,False,oil prices,US,Google Trends
2023-04-30,41,False,oil prices,US,Google Trends
2023-05-07,39,False,oil prices,US,Google Trends
2023-05-14,42,False,oil prices,US,Google Trends
2023-05-21,39,False,oil prices,US,Google Trends
2023-05-28,35,False,oil prices,US,Google Trends
